"customer_id","customer_name","city","state","country","postal_code","segment","market","region"
"KD-16270","Karen Daniels","Quetzaltenango","Quezaltenango","Guatemala","NA","Consumer","LATAM","LATAM-Central"
"CM-12160","Charles McCrossin","San Pedro Sula","Cortés","Honduras","NA","Consumer","LATAM","LATAM-Central"
"DB-13210","Dean Braden","São Paulo","São Paulo","Brazil","NA","Consumer","LATAM","LATAM-South"
"SN-20560","Skye Norling","Hermosillo","Sonora","Mexico","NA","Home Office","LATAM","LATAM-North"
"KH-16510","Keith Herrera","Vitória","Espírito Santo","Brazil","NA","Consumer","LATAM","LATAM-South"
"JL-15835","John Lee","Soyapango","San Salvador","El Salvador","NA","Consumer","LATAM","LATAM-Central"
"CW-11905","Carl Weiss","Managua","Managua","Nicaragua","NA","Home Office","LATAM","LATAM-Central"
"KE-16420","Katrina Edelman","Santa Clara","Villa Clara","Cuba","NA","Corporate","LATAM","Caribbean"
"LH-16900","Lena Hernandez","Salta","Salta","Argentina","NA","Consumer","LATAM","LATAM-South"
"TS-21205","Thomas Seio","Guayaquil","Guayas","Ecuador","NA","Corporate","LATAM","LATAM-South"
"KB-16600","Ken Brennan","Tegucigalpa","Francisco Morazán","Honduras","NA","Corporate","LATAM","LATAM-Central"
"RP-19855","Roy Phan","Gómez Palacio","Durango","Mexico","NA","Corporate","LATAM","LATAM-North"
"MA-17995","Michelle Arnett","San Pedro de Macorís","San Pedro de Macorís","Dominican Republic","NA","Home Office","LATAM","Caribbean"
"KW-16435","Katrina Willman","Feira de Santana","Bahia","Brazil","NA","Consumer","LATAM","LATAM-South"
"LB-16795","Laurel Beltran","Holguín","Holguín","Cuba","NA","Home Office","LATAM","Caribbean"
"EH-13945","Eric Hoffmann","San Salvador","San Salvador","El Salvador","NA","Consumer","LATAM","LATAM-Central"
"AB-10150","Aimee Bixby","Managua","Managua","Nicaragua","NA","Consumer","LATAM","LATAM-Central"
"SW-20755","Steven Ward","Medellín","Antioquia","Colombia","NA","Corporate","LATAM","LATAM-South"
"JC-15340","Jasper Cacioppo","Chihuahua","Chihuahua","Mexico","NA","Consumer","LATAM","LATAM-North"
"CC-12430","Chuck Clark","Quetzaltenango","Quezaltenango","Guatemala","NA","Home Office","LATAM","LATAM-Central"
"BB-10990","Barry Blumstein","La Ceiba","Atlántida","Honduras","NA","Corporate","LATAM","LATAM-Central"
"AH-10210","Alan Hwang","Santiago de los Caballeros","Santiago","Dominican Republic","NA","Consumer","LATAM","Caribbean"
"SC-20725","Steven Cartwright","Petrópolis","Rio de Janeiro","Brazil","NA","Consumer","LATAM","LATAM-South"
"MH-17785","Maya Herman","Santa Catarina","Nuevo León","Mexico","NA","Corporate","LATAM","LATAM-North"
"HG-14965","Henry Goldwyn","San Salvador","San Salvador","El Salvador","NA","Corporate","LATAM","LATAM-Central"
"NS-18640","Noel Staavos","Guadalajara","Jalisco","Mexico","NA","Corporate","LATAM","LATAM-North"
"DM-13345","Denise Monton","Maracaibo","Zulia","Venezuela","NA","Corporate","LATAM","LATAM-South"
"AS-10135","Adrian Shami","Mexico City","Distrito Federal","Mexico","NA","Home Office","LATAM","LATAM-North"
"AT-10735","Annie Thurman","Macapá","Amapá","Brazil","NA","Consumer","LATAM","LATAM-South"
"GH-14425","Gary Hwang","Panama City","Panama","Panama","NA","Consumer","LATAM","LATAM-Central"
"HP-14815","Harold Pawlan","Monterrey","Nuevo León","Mexico","NA","Home Office","LATAM","LATAM-North"
"JD-16060","Julia Dunbar","Apatzingán de la Constitución","Michoacán","Mexico","NA","Consumer","LATAM","LATAM-North"
"BF-11170","Ben Ferrer","Puebla","Puebla","Mexico","NA","Home Office","LATAM","LATAM-North"
"EM-13960","Eric Murdock","Morelia","Michoacán","Mexico","NA","Consumer","LATAM","LATAM-North"
"DK-13225","Dean Katz","Puente Alto","Santiago","Chile","NA","Corporate","LATAM","LATAM-South"
"DP-13390","Dennis Pardue","Mexico City","Distrito Federal","Mexico","NA","Home Office","LATAM","LATAM-North"
"PF-19120","Peter Fuller","Bogotá","Bogota","Colombia","NA","Consumer","LATAM","LATAM-South"
"NS-18505","Neola Schneider","Puebla","Puebla","Mexico","NA","Consumer","LATAM","LATAM-North"
"KB-16585","Ken Black","Parintins","Amazonas","Brazil","NA","Corporate","LATAM","LATAM-South"
"CP-12340","Christine Phan","Caracas","Distrito Capital","Venezuela","NA","Corporate","LATAM","LATAM-South"
"AJ-10960","Astrea Jones","Mixco","Guatemala","Guatemala","NA","Consumer","LATAM","LATAM-Central"
"VM-21685","Valerie Mitchum","Apopa","San Salvador","El Salvador","NA","Home Office","LATAM","LATAM-Central"
"CS-12400","Christopher Schild","Manzanillo","Colima","Mexico","NA","Home Office","LATAM","LATAM-North"
"NG-18430","Nathan Gelder","São Paulo","São Paulo","Brazil","NA","Consumer","LATAM","LATAM-South"
"LC-16930","Linda Cazamias","Osasco","São Paulo","Brazil","NA","Corporate","LATAM","LATAM-South"
"AR-10540","Andy Reiter","Santo Domingo","Santo Domingo","Dominican Republic","NA","Consumer","LATAM","Caribbean"
"AH-10465","Amy Hunt","Mérida","Yucatán","Mexico","NA","Consumer","LATAM","LATAM-North"
"NC-18340","Nat Carroll","Ilopango","San Salvador","El Salvador","NA","Consumer","LATAM","LATAM-Central"
"JP-15460","Jennifer Patt","Tegucigalpa","Francisco Morazán","Honduras","NA","Corporate","LATAM","LATAM-Central"
"PF-19165","Philip Fox","Campeche","Campeche","Mexico","NA","Consumer","LATAM","LATAM-North"
"TH-21100","Thea Hendricks","Bajos de Haina","San Cristóbal","Dominican Republic","NA","Consumer","LATAM","Caribbean"
"AR-10510","Andrew Roberts","Tipitapa","Managua","Nicaragua","NA","Consumer","LATAM","LATAM-Central"
"CG-12520","Claire Gute","Guantánamo","Guantánamo","Cuba","NA","Consumer","LATAM","Caribbean"
"EB-13840","Ellis Ballard","Puebla","Puebla","Mexico","NA","Corporate","LATAM","LATAM-North"
"Co-12640","Corey-Lock","León","Guanajuato","Mexico","NA","Consumer","LATAM","LATAM-North"
"EB-13750","Edward Becker","Santo André","São Paulo","Brazil","NA","Corporate","LATAM","LATAM-South"
"SC-20230","Scot Coram","Querétaro","Querétaro","Mexico","NA","Corporate","LATAM","LATAM-North"
"RD-19810","Ross DeVincentis","Guarulhos","São Paulo","Brazil","NA","Home Office","LATAM","LATAM-South"
"JW-16075","Julia West","Apatzingán de la Constitución","Michoacán","Mexico","NA","Consumer","LATAM","LATAM-North"
"AH-10030","Aaron Hawkins","Santiago de los Caballeros","Santiago","Dominican Republic","NA","Corporate","LATAM","Caribbean"
"TS-21340","Toby Swindell","Ribeirão Preto","São Paulo","Brazil","NA","Consumer","LATAM","LATAM-South"
"XP-21865","Xylona Preis","Soledad Díez Gutiérrez","San Luis Potosí","Mexico","NA","Consumer","LATAM","LATAM-North"
"CS-11860","Cari Schnelling","Petapa","Guatemala","Guatemala","NA","Consumer","LATAM","LATAM-Central"
"RH-19555","Ritsa Hightower","Salvador","Bahia","Brazil","NA","Consumer","LATAM","LATAM-South"
"AS-10045","Aaron Smayling","Neiva","Huila","Colombia","NA","Corporate","LATAM","LATAM-South"
"DO-13645","Doug O'Connell","Bridgetown","Saint Michael","Barbados","NA","Consumer","LATAM","Caribbean"
"MK-17905","Michael Kennedy","San Salvador","San Salvador","El Salvador","NA","Corporate","LATAM","LATAM-Central"
"DK-12835","Damala Kotsonis","Santo Domingo","Santo Domingo","Dominican Republic","NA","Corporate","LATAM","Caribbean"
"AT-10435","Alyssa Tate","Tapachula","Chiapas","Mexico","NA","Home Office","LATAM","LATAM-North"
"BG-11035","Barry Gonzalez","Villa Nueva","Guatemala","Guatemala","NA","Consumer","LATAM","LATAM-Central"
"EC-14050","Erin Creighton","Mar del Plata","Provincia de Buenos Aires","Argentina","NA","Consumer","LATAM","LATAM-South"
"CM-12385","Christopher Martinez","Salvador","Bahia","Brazil","NA","Consumer","LATAM","LATAM-South"
"AS-10225","Alan Schoenberger","Cumaná","Sucre","Venezuela","NA","Corporate","LATAM","LATAM-South"
"RE-19405","Ricardo Emerson","Guayaquil","Guayas","Ecuador","NA","Consumer","LATAM","LATAM-South"
"JM-15265","Janet Molinari","Montevideo","Montevideo","Uruguay","NA","Corporate","LATAM","LATAM-South"
"SS-20590","Sonia Sunley","Tianguá","Ceará","Brazil","NA","Consumer","LATAM","LATAM-South"
"RR-19315","Ralph Ritter","Amatitlán","Guatemala","Guatemala","NA","Consumer","LATAM","LATAM-Central"
"TH-21235","Tiffany House","Tegucigalpa","Francisco Morazán","Honduras","NA","Corporate","LATAM","LATAM-Central"
"JB-16045","Julia Barnett","Reynosa","Tamaulipas","Mexico","NA","Home Office","LATAM","LATAM-North"
"BD-11620","Brian DeCherney","Santiago","Santiago","Chile","NA","Consumer","LATAM","LATAM-South"
"JA-15970","Joseph Airdo","Chinautla","Guatemala","Guatemala","NA","Consumer","LATAM","LATAM-Central"
"AM-10360","Alice McCarthy","Soyapango","San Salvador","El Salvador","NA","Corporate","LATAM","LATAM-Central"
"SW-20245","Scot Wooten","Santo Domingo","Santo Domingo","Dominican Republic","NA","Consumer","LATAM","Caribbean"
"JS-16030","Joy Smith","Santo Domingo","Santo Domingo","Dominican Republic","NA","Consumer","LATAM","Caribbean"
"AB-10600","Ann Blume","Mixco","Guatemala","Guatemala","NA","Corporate","LATAM","LATAM-Central"
"ZD-21925","Zuschuss Donatelli","Madero","Tamaulipas","Mexico","NA","Consumer","LATAM","LATAM-North"
"DA-13450","Dianna Arnett","San Salvador","San Salvador","El Salvador","NA","Home Office","LATAM","LATAM-Central"
"GW-14605","Giulietta Weimer","Sonsonate","Sonsonate","El Salvador","NA","Consumer","LATAM","LATAM-Central"
"JK-15325","Jason Klamczynski","David","Chiriquí","Panama","NA","Corporate","LATAM","LATAM-Central"
"KH-16630","Ken Heidel","Quetzaltenango","Quezaltenango","Guatemala","NA","Corporate","LATAM","LATAM-Central"
"RC-19825","Roy Collins","Tegucigalpa","Francisco Morazán","Honduras","NA","Consumer","LATAM","LATAM-Central"
"CA-11965","Carol Adams","Buenos Aires","Buenos Aires","Argentina","NA","Corporate","LATAM","LATAM-South"
"GR-14560","Georgia Rosenberg","Carrefour","Ouest","Haiti","NA","Corporate","LATAM","Caribbean"
"MG-17875","Michael Grace","Querétaro","Querétaro","Mexico","NA","Home Office","LATAM","LATAM-North"
"CL-12565","Clay Ludtke","Cienfuegos","Cienfuegos","Cuba","NA","Consumer","LATAM","Caribbean"
"CK-12760","Cyma Kinney","Panama City","Panama","Panama","NA","Corporate","LATAM","LATAM-Central"
"LT-16765","Larry Tron","San Andrés Tuxtla","Veracruz","Mexico","NA","Consumer","LATAM","LATAM-North"
"PV-18985","Paul Van Hugh","Salto","São Paulo","Brazil","NA","Home Office","LATAM","LATAM-South"
"TM-21010","Tamara Manning","La Ceiba","Atlántida","Honduras","NA","Consumer","LATAM","LATAM-Central"
"LP-17095","Liz Preis","Bogotá","Bogota","Colombia","NA","Consumer","LATAM","LATAM-South"
"NC-18625","Noah Childs","Querétaro","Querétaro","Mexico","NA","Corporate","LATAM","LATAM-North"
"JL-15235","Janet Lee","Chillán","Biobio","Chile","NA","Consumer","LATAM","LATAM-South"
"PM-19135","Peter McVee","Santa Cruz de la Sierra","Santa Cruz","Bolivia","NA","Home Office","LATAM","LATAM-South"
"CS-12505","Cindy Stewart","Torreón","Coahuila","Mexico","NA","Consumer","LATAM","LATAM-North"
"TC-21475","Tony Chapman","San Francisco de Macorís","Duarte","Dominican Republic","NA","Home Office","LATAM","Caribbean"
"AG-10900","Arthur Gainer","Mexico City","Distrito Federal","Mexico","NA","Consumer","LATAM","LATAM-North"
"LO-17170","Lori Olson","Managua","Managua","Nicaragua","NA","Corporate","LATAM","LATAM-Central"
"MM-18280","Muhammed MacIntyre","Matanzas","Matanzas","Cuba","NA","Corporate","LATAM","Caribbean"
"EM-13825","Elizabeth Moffitt","Santa Ana","Santa Ana","El Salvador","NA","Corporate","LATAM","LATAM-Central"
"RM-19375","Raymond Messe","Chimaltenango","Chimaltenango","Guatemala","NA","Consumer","LATAM","LATAM-Central"
"AR-10405","Allen Rosenblatt","Mexico City","Distrito Federal","Mexico","NA","Corporate","LATAM","LATAM-North"
"EA-14035","Erin Ashbrook","Madero","Tamaulipas","Mexico","NA","Corporate","LATAM","LATAM-North"
"ML-18265","Muhammed Lee","San Pedro Sula","Cortés","Honduras","NA","Consumer","LATAM","LATAM-Central"
"YC-21895","Yoseph Carroll","Córdoba","Veracruz","Mexico","NA","Corporate","LATAM","LATAM-North"
"PC-18745","Pamela Coakley","San Pedro Sula","Cortés","Honduras","NA","Corporate","LATAM","LATAM-Central"
"MP-18175","Mike Pelletier","São Paulo","São Paulo","Brazil","NA","Home Office","LATAM","LATAM-South"
"BW-11110","Bart Watters","San Nicolás de los Arroyos","Provincia de Buenos Aires","Argentina","NA","Corporate","LATAM","LATAM-South"
"ER-13855","Elpida Rittenbach","Cienfuegos","Cienfuegos","Cuba","NA","Corporate","LATAM","Caribbean"
"DG-13300","Deirdre Greer","Coyoacán","Distrito Federal","Mexico","NA","Corporate","LATAM","LATAM-North"
"CC-12370","Christopher Conant","Cuajimalpa","Distrito Federal","Mexico","NA","Consumer","LATAM","LATAM-North"
"KT-16480","Kean Thornton","Gómez Palacio","Durango","Mexico","NA","Consumer","LATAM","LATAM-North"
"LD-16855","Lela Donovan","San Miguelito","Panama","Panama","NA","Corporate","LATAM","LATAM-Central"
"TB-21625","Trudy Brown","Madero","Tamaulipas","Mexico","NA","Consumer","LATAM","LATAM-North"
"SS-20875","Sung Shariari","Managua","Managua","Nicaragua","NA","Consumer","LATAM","LATAM-Central"
"TW-21025","Tamara Willingham","León","Guanajuato","Mexico","NA","Home Office","LATAM","LATAM-North"
"NM-18445","Nathan Mautz","Managua","Managua","Nicaragua","NA","Home Office","LATAM","LATAM-Central"
"RH-19510","Rick Huthwaite","Tartagal","Salta","Argentina","NA","Home Office","LATAM","LATAM-South"
"SG-20605","Speros Goranitis","San Juan de la Maguana","San Juan","Dominican Republic","NA","Consumer","LATAM","Caribbean"
"CK-12205","Chloris Kastensmidt","Panama City","Panama","Panama","NA","Consumer","LATAM","LATAM-Central"
"KN-16450","Kean Nguyen","Tijuana","Baja California","Mexico","NA","Corporate","LATAM","LATAM-North"
"DM-13015","Darrin Martin","Managua","Managua","Nicaragua","NA","Consumer","LATAM","LATAM-Central"
"PC-19000","Pauline Chand","Guadalajara","Jalisco","Mexico","NA","Home Office","LATAM","LATAM-North"
"CM-11815","Candace McMahon","Choloma","Cortés","Honduras","NA","Corporate","LATAM","LATAM-Central"
"SV-20785","Stewart Visinsky","Sancti Spíritus","Sancti Spíritus","Cuba","NA","Consumer","LATAM","Caribbean"
"CM-11935","Carlos Meador","Bayamo","Granma","Cuba","NA","Consumer","LATAM","Caribbean"
"MJ-17740","Max Jones","Carrefour","Ouest","Haiti","NA","Consumer","LATAM","Caribbean"
"HR-14770","Hallie Redmond","Panama City","Panama","Panama","NA","Home Office","LATAM","LATAM-Central"
"SC-20380","Shahid Collister","Mexico City","Distrito Federal","Mexico","NA","Consumer","LATAM","LATAM-North"
"AG-10390","Allen Goldenen","Artemisa","Artemisa","Cuba","NA","Consumer","LATAM","Caribbean"
"AJ-10945","Ashley Jarboe","Juiz de Fora","Minas Gerais","Brazil","NA","Consumer","LATAM","LATAM-South"
"HZ-14950","Henia Zydlo","León","Guanajuato","Mexico","NA","Consumer","LATAM","LATAM-North"
"FH-14275","Frank Hawley","Tlalpan","Distrito Federal","Mexico","NA","Corporate","LATAM","LATAM-North"
"MT-18070","Michelle Tran","San Pedro Sula","Cortés","Honduras","NA","Home Office","LATAM","LATAM-Central"
"RB-19570","Rob Beeghly","Puerto Montt","Los Lagos","Chile","NA","Consumer","LATAM","LATAM-South"
"GH-14665","Greg Hansen","São Benedito","Ceará","Brazil","NA","Consumer","LATAM","LATAM-South"
"KD-16345","Katherine Ducich","Rio Grande","Rio Grande do Sul","Brazil","NA","Consumer","LATAM","LATAM-South"
"MC-17635","Matthew Clasen","Zapopan","Jalisco","Mexico","NA","Corporate","LATAM","LATAM-North"
"BP-11050","Barry Pond","San Salvador","San Salvador","El Salvador","NA","Corporate","LATAM","LATAM-Central"
"NG-18355","Nat Gilpin","Santiago de Cuba","Santiago de Cuba","Cuba","NA","Corporate","LATAM","Caribbean"
"VP-21760","Victoria Pisteka","São Paulo","São Paulo","Brazil","NA","Corporate","LATAM","LATAM-South"
"GT-14710","Greg Tran","Santa Catarina","Nuevo León","Mexico","NA","Consumer","LATAM","LATAM-North"
"CY-12745","Craig Yedwab","Querétaro","Querétaro","Mexico","NA","Corporate","LATAM","LATAM-North"
"HA-14905","Helen Abelman","Novo Cruzeiro","Minas Gerais","Brazil","NA","Consumer","LATAM","LATAM-South"
"RB-19705","Roger Barcio","Guantánamo","Guantánamo","Cuba","NA","Home Office","LATAM","Caribbean"
"SR-20740","Steven Roelle","Managua","Managua","Nicaragua","NA","Home Office","LATAM","LATAM-Central"
"FM-14380","Fred McMath","Viña del Mar","Valparaíso","Chile","NA","Consumer","LATAM","LATAM-South"
"PN-18775","Parhena Norris","Garza García","Nuevo León","Mexico","NA","Home Office","LATAM","LATAM-North"
"ME-17725","Max Engle","Mejicanos","San Salvador","El Salvador","NA","Consumer","LATAM","LATAM-Central"
"LW-17215","Luke Weiss","Villa Nueva","Guatemala","Guatemala","NA","Consumer","LATAM","LATAM-Central"
"GT-14635","Grant Thornton","Azcapotzalco","Distrito Federal","Mexico","NA","Corporate","LATAM","LATAM-North"
"CM-12655","Corinna Mitchell","León","León","Nicaragua","NA","Home Office","LATAM","LATAM-Central"
"LT-17110","Liz Thompson","Betim","Minas Gerais","Brazil","NA","Consumer","LATAM","LATAM-South"
"CP-12085","Cathy Prescott","Limeira","São Paulo","Brazil","NA","Corporate","LATAM","LATAM-South"
"MV-17485","Mark Van Huff","Bajos de Haina","San Cristóbal","Dominican Republic","NA","Consumer","LATAM","Caribbean"
"KB-16240","Karen Bern","Barranquilla","Atlántico","Colombia","NA","Corporate","LATAM","LATAM-South"
"JG-15805","John Grady","Mexico City","Distrito Federal","Mexico","NA","Corporate","LATAM","LATAM-North"
"TB-21595","Troy Blackwell","Francisco Morato","São Paulo","Brazil","NA","Consumer","LATAM","LATAM-South"
"SJ-20125","Sanjit Jacobs","Tepic","Nayarit","Mexico","NA","Home Office","LATAM","LATAM-North"
"JH-15910","Jonathan Howell","Matagalpa","Matagalpa","Nicaragua","NA","Consumer","LATAM","LATAM-Central"
"SV-20815","Stuart Van","Mexico City","Distrito Federal","Mexico","NA","Corporate","LATAM","LATAM-North"
"BS-11755","Bruce Stewart","Morelia","Michoacán","Mexico","NA","Consumer","LATAM","LATAM-North"
"DL-13495","Dionis Lloyd","Managua","Managua","Nicaragua","NA","Corporate","LATAM","LATAM-Central"
"MG-17650","Matthew Grinstein","Santiago de los Caballeros","Santiago","Dominican Republic","NA","Home Office","LATAM","Caribbean"
"JB-15925","Joni Blumstein","Santo Domingo","Santo Domingo","Dominican Republic","NA","Consumer","LATAM","Caribbean"
"BS-11590","Brendan Sweed","Cajazeiras","Paraíba","Brazil","NA","Corporate","LATAM","LATAM-South"
"RH-19495","Rick Hansen","Valparaíso de Goiás","Goiás","Brazil","NA","Consumer","LATAM","LATAM-South"
"ON-18715","Odella Nelson","Coyoacán","Distrito Federal","Mexico","NA","Corporate","LATAM","LATAM-North"
"PB-18805","Patrick Bzostek","Ilopango","San Salvador","El Salvador","NA","Home Office","LATAM","LATAM-Central"
"PO-19180","Philisse Overcash","Itu","São Paulo","Brazil","NA","Home Office","LATAM","LATAM-South"
"IM-15055","Ionia McGrath","Guanajuato","Guanajuato","Mexico","NA","Consumer","LATAM","LATAM-North"
"SC-20800","Stuart Calhoun","Tijuana","Baja California","Mexico","NA","Consumer","LATAM","LATAM-North"
"CH-12070","Cathy Hwang","Contagem","Minas Gerais","Brazil","NA","Home Office","LATAM","LATAM-South"
"KN-16705","Kristina Nunn","Bayamo","Granma","Cuba","NA","Home Office","LATAM","Caribbean"
"LC-16870","Lena Cacioppo","Chinandega","Chinandega","Nicaragua","NA","Consumer","LATAM","LATAM-Central"
"MG-17890","Michael Granlund","Irapuato","Guanajuato","Mexico","NA","Home Office","LATAM","LATAM-North"
"BM-11650","Brian Moss","Santo Domingo","Santo Domingo","Dominican Republic","NA","Corporate","LATAM","Caribbean"
"LF-17185","Luke Foster","Consolación del Sur","Pinar del Río","Cuba","NA","Consumer","LATAM","Caribbean"
"KL-16555","Kelly Lampkin","San Pedro Sula","Cortés","Honduras","NA","Corporate","LATAM","LATAM-Central"
"AM-10705","Anne McFarland","Las Tunas","Las Tunas","Cuba","NA","Consumer","LATAM","Caribbean"
"AC-10450","Amy Cox","Santo Domingo","Santo Domingo","Dominican Republic","NA","Consumer","LATAM","Caribbean"
"SP-20545","Sibella Parks","Cotia","São Paulo","Brazil","NA","Corporate","LATAM","LATAM-South"
"NB-18580","Nicole Brennan","Panama City","Panama","Panama","NA","Corporate","LATAM","LATAM-Central"
"EB-14110","Eugene Barchas","San Martín","Cuscatlán","El Salvador","NA","Consumer","LATAM","LATAM-Central"
"PP-18955","Paul Prost","Santo Domingo","Santo Domingo","Dominican Republic","NA","Home Office","LATAM","Caribbean"
"CS-11845","Cari Sayre","Lima","Lima (city)","Peru","NA","Corporate","LATAM","LATAM-South"
"VD-21670","Valerie Dominguez","Soyapango","San Salvador","El Salvador","NA","Consumer","LATAM","LATAM-Central"
"NF-18385","Natalie Fritzler","Petapa","Guatemala","Guatemala","NA","Consumer","LATAM","LATAM-Central"
"KM-16660","Khloe Miller","Mexico City","Distrito Federal","Mexico","NA","Consumer","LATAM","LATAM-North"
"IG-15085","Ivan Gibson","San Pedro Sula","Cortés","Honduras","NA","Consumer","LATAM","LATAM-Central"
"VS-21820","Vivek Sundaresam","Maceió","Alagoas","Brazil","NA","Consumer","LATAM","LATAM-South"
"BD-11605","Brian Dahlen","Colombo","Parana","Brazil","NA","Consumer","LATAM","LATAM-South"
"NM-18520","Neoma Murray","Hidalgo","Michoacán","Mexico","NA","Consumer","LATAM","LATAM-North"
"SR-20425","Sharelle Roach","Buenos Aires","Buenos Aires","Argentina","NA","Home Office","LATAM","LATAM-South"
"TS-21370","Todd Sumrall","Matagalpa","Matagalpa","Nicaragua","NA","Corporate","LATAM","LATAM-Central"
"TG-21310","Toby Gnade","San Salvador","San Salvador","El Salvador","NA","Consumer","LATAM","LATAM-Central"
"MD-17860","Michael Dominguez","Atlixco","Puebla","Mexico","NA","Corporate","LATAM","LATAM-North"
"CS-12130","Chad Sievert","León","Guanajuato","Mexico","NA","Consumer","LATAM","LATAM-North"
"BD-11635","Brian Derr","Durango","Durango","Mexico","NA","Consumer","LATAM","LATAM-North"
"RM-19675","Robert Marley","Quibdó","Chocó","Colombia","NA","Home Office","LATAM","LATAM-South"
"HW-14935","Helen Wasserman","Soyapango","San Salvador","El Salvador","NA","Corporate","LATAM","LATAM-Central"
"GA-14725","Guy Armstrong","Buenos Aires","Buenos Aires","Argentina","NA","Consumer","LATAM","LATAM-South"
"BP-11155","Becky Pak","Ilopango","San Salvador","El Salvador","NA","Consumer","LATAM","LATAM-Central"
"ND-18370","Natalie DeCherney","Gravataí","Rio Grande do Sul","Brazil","NA","Consumer","LATAM","LATAM-South"
"RP-19270","Rachel Payne","Tipitapa","Managua","Nicaragua","NA","Corporate","LATAM","LATAM-Central"
"HG-15025","Hunter Glantz","Eunápolis","Bahia","Brazil","NA","Consumer","LATAM","LATAM-South"
"ED-13885","Emily Ducich","Cúcuta","Norte de Santander","Colombia","NA","Home Office","LATAM","LATAM-South"
"PS-19045","Penelope Sewall","David","Chiriquí","Panama","NA","Home Office","LATAM","LATAM-Central"
"BM-11575","Brendan Murry","Managua","Managua","Nicaragua","NA","Corporate","LATAM","LATAM-Central"
"SM-20905","Susan MacKendrick","Cuautitlán","México","Mexico","NA","Consumer","LATAM","LATAM-North"
"SF-20065","Sandra Flanagan","Teresina","Piauí","Brazil","NA","Consumer","LATAM","LATAM-South"
"KL-16645","Ken Lonsdale","San Pedro de Macorís","San Pedro de Macorís","Dominican Republic","NA","Consumer","LATAM","Caribbean"
"CM-12115","Chad McGuire","Buenos Aires","Buenos Aires","Argentina","NA","Consumer","LATAM","LATAM-South"
"KH-16330","Katharine Harms","Bridgetown","Saint Michael","Barbados","NA","Corporate","LATAM","Caribbean"
"NZ-18565","Nick Zandusky","Veracruz","Veracruz","Mexico","NA","Home Office","LATAM","LATAM-North"
"BE-11455","Brad Eason","Santiago de los Caballeros","Santiago","Dominican Republic","NA","Home Office","LATAM","Caribbean"
"MH-18025","Michelle Huthwaite","Curitiba","Parana","Brazil","NA","Consumer","LATAM","LATAM-South"
"BM-11785","Bryan Mills","Tegucigalpa","Francisco Morazán","Honduras","NA","Consumer","LATAM","LATAM-Central"
"BW-11065","Barry Weirich","San Miguelito","Panama","Panama","NA","Consumer","LATAM","LATAM-Central"
"DF-13135","David Flashing","Morelia","Michoacán","Mexico","NA","Consumer","LATAM","LATAM-North"
"MO-17950","Michael Oakman","León","León","Nicaragua","NA","Consumer","LATAM","LATAM-Central"
"KM-16375","Katherine Murray","Bonao","Monseñor Nouel","Dominican Republic","NA","Home Office","LATAM","Caribbean"
"DB-13270","Deborah Brumfield","Quetzaltenango","Quezaltenango","Guatemala","NA","Home Office","LATAM","LATAM-Central"
"AG-10525","Andy Gerbode","San Pedro Sula","Cortés","Honduras","NA","Corporate","LATAM","LATAM-Central"
"AJ-10795","Anthony Johnson","Bogotá","Bogota","Colombia","NA","Corporate","LATAM","LATAM-South"
"LW-16825","Laurel Workman","Caraguatatuba","São Paulo","Brazil","NA","Corporate","LATAM","LATAM-South"
"BD-11560","Brendan Dodson","León","León","Nicaragua","NA","Home Office","LATAM","LATAM-Central"
"EN-13780","Edward Nazzal","Córdoba","Veracruz","Mexico","NA","Consumer","LATAM","LATAM-North"
"GA-14515","George Ashbrook","León","León","Nicaragua","NA","Consumer","LATAM","LATAM-Central"
"TB-21520","Tracy Blumstein","Puerto Montt","Los Lagos","Chile","NA","Consumer","LATAM","LATAM-South"
"AG-10675","Anna Gayman","Lins","São Paulo","Brazil","NA","Consumer","LATAM","LATAM-South"
"AW-10930","Arthur Wiediger","Mixco","Guatemala","Guatemala","NA","Home Office","LATAM","LATAM-Central"
"LC-17050","Liz Carlisle","Lima","Lima (city)","Peru","NA","Consumer","LATAM","LATAM-South"
"AC-10660","Anna Chung","Obregón","Sonora","Mexico","NA","Consumer","LATAM","LATAM-North"
"TT-21220","Thomas Thornton","La Romana","La Romana","Dominican Republic","NA","Consumer","LATAM","Caribbean"
"SP-20620","Stefania Perrino","Trujillo","La Libertad","Peru","NA","Corporate","LATAM","LATAM-South"
"CR-12580","Clay Rozendal","Soyapango","San Salvador","El Salvador","NA","Home Office","LATAM","LATAM-Central"
"EB-13930","Eric Barreto","Nueva Gerona","Isla de la Juventud","Cuba","NA","Consumer","LATAM","Caribbean"
"AA-10315","Alex Avila","Culiacán","Sinaloa","Mexico","NA","Consumer","LATAM","LATAM-North"
"KM-16225","Kalyca Meade","Santiago","Santiago","Chile","NA","Corporate","LATAM","LATAM-South"
"SV-20365","Seth Vernon","San Miguelito","Panama","Panama","NA","Consumer","LATAM","LATAM-Central"
"DB-13060","Dave Brooks","San Pedro Sula","Cortés","Honduras","NA","Consumer","LATAM","LATAM-Central"
"JM-16195","Justin MacKendrick","Coacalco","México","Mexico","NA","Consumer","LATAM","LATAM-North"
"LM-17065","Liz MacKendrick","Pinar del Río","Pinar del Río","Cuba","NA","Consumer","LATAM","Caribbean"
